Name                  Team  Pos  Alt  Age  Height  Weight  POT  CON  GRE  SH   PL   ST   CH   PO   HI   SK   EN   PE   FA   LE   SR   FI   IN   OF   DF   OA
Gustav Olofsson       RFA   D    -    27   6'3     197     55   50   120  43   57   51   75   75   77   75   69   80   57   60   69   50   82   50   75   67
David Rundblad        UFA   D    -    31   6'2     187     58   50   120  63   68   71   67   67   58   68   62   85   51   61   59   28   74   67   64   67
Christian Folin       UFA   D    -    31   6'3     215     55   50   120  52   48   59   75   73   70   71   71   79   47   65   70   35   76   53   72   67
Adam Ollas Mattsson   STO   D    -    25   6'5     216     54   50   120  44   40   67   70   70   70   74   75   74   72   54   74   70   79   50   70   67
Tim Heed              UFA   D    -    31   5'11    176     58   50   120  68   65   68   65   68   64   71   67   71   45   60   62   20   79   67   65   66
Mattias Karlsson      UFA   D    -    37   6'2     220     55   50   120  61   63   72   67   64   68   66   61   71   47   62   65   23   83   65   66   66
Lawrence Pilut        SPR   D    -    26   5'10    165     53   50   120  52   52   72   73   69   52   73   58   75   63   58   73   70   81   58   64   66
Jonathan Ericsson     UFA   D    -    38   6'4     220     56   50   120  48   40   45   76   76   74   75   78   70   50   64   81   52   79   44   75   66
Joakim Ryan           UFA   D    -    28   5'11    185     58   50   120  57   56   56   64   65   59   70   79   77   76   55   56   55   76   56   62   66
Jacob Cederholm       RFA   D    -    24   6'4     187     51   50   120  50   50   49   71   71   71   70   69   78   70   59   72   71   71   49   71   66
Henrik Tömmernes      UFA   D    -    31   6'1     185     58   50   120  71   72   70   64   64   62   72   52   75   50   60   63   34   85   71   63   66
Erik Gustafsson       UFA   D    -    33   5'10    180     55   50   120  63   61   65   72   72   65   73   59   86   52   58   52   50   79   63   69   66
Emil Johansson        UFA   D    -    25   6'0     194     55   50   120  53   53   52   58   59   68   73   85   79   63   55   75   74   84   52   61   66
Pontus Sjalin         IOW   D    -    25   6'0     170     53   50   120  43   49   69   71   68   64   61   68   82   60   53   68   63   78   53   67   65
Petter Granberg       UFA   D    -    29   6'3     200     56   50   120  41   39   40   74   71   69   69   64   82   77   60   71   41   85   40   71   65
Patrik Nemeth         UFA   D    -    30   6'3     235     57   50   120  38   42   49   70   72   74   68   70   64   64   60   77   51   79   43   72   65
Niclas Burstrom       UFA   D    -    31   5'10    168     55   50   120  59   48   70   70   70   64   73   59   76   46   56   59   31   75   59   68   65
Linus Hultstrom       UFA   D    -    29   5'11    194     58   50   120  59   49   54   72   65   55   66   51   82   70   55   72   39   76   54   64   65
Calle Sjalin          HAR   D    -    22   6'1     179     58   50   120  41   68   56   70   69   63   53   70   79   61   52   69   46   76   55   67   65
Alfons Malmstrom      GRD   D    -    23   6'2     190     51   50   120  49   50   49   60   63   61   71   73   80   71   56   71   71   81   49   61   65
Peter Andersson       UFA   D    -    31   6'3     194     53   50   120  43   41   50   74   74   68   71   78   78   46   55   65   29   79   44   72   64
Oscar Fantenberg      UFA   D    -    30   6'0     203     55   50   120  49   46   58   70   67   61   67   79   79   46   55   65   33   75   51   66   64
Nicklas Grossmann     UFA   D    -    37   6'4     230     57   50   120  41   32   38   76   78   75   62   64   71   48   64   89   56   79   37   76   64
John Nyberg           UFA   D    -    25   6'3     190     58   50   120  50   48   47   69   67   65   59   59   79   68   63   70   68   79   48   67   64
Gustav Lindstrom      RKF   D    -    23   6'2     187     58   50   120  47   47   50   62   61   66   68   72   78   62   54   69   68   72   48   63   64
Calle Ingberg         GRD   D    -    21   6'0     197     58   50   120  54   44   61   70   71   70   75   64   60   57   59   48   40   82   53   70   64
Adam Tilander         ROC   D    -    23   6'0     190     58   50   120  76   48   60   54   48   58   50   64   85   65   54   70   75   83   61   53   64
Victor Loov           UFA   D    -    29   6'1     212     53   50   120  42   41   46   71   70   67   69   68   78   55   54   71   40   83   43   69   63
Tom Nilsson           UFA   D    -    28   6'0     176     57   50   120  40   36   38   71   71   72   70   86   72   47   58   65   47   82   38   71   63
Tim Erixon            UFA   D    -    31   6'2     200     55   50   120  58   57   65   70   65   65   71   42   69   45   60   58   20   74   60   66   63
Robin Norell          UFA   D    -    27   5'11    192     55   50   120  53   53   54   58   59   54   75   57   82   71   56   60   54   75   53   57   63
Philip Holm           UFA   D    -    30   6'1     196     55   50   120  48   46   56   64   65   62   64   83   78   49   53   66   31   72   50   63   63
Mattias Bäckman       UFA   D    -    29   6'2     180     55   50   120  46   45   56   69   69   62   67   72   76   47   54   59   32   74   49   66   63
Lukas Kilström        UFA   D    -    32   6'0     187     57   50   120  41   40   51   73   71   74   70   57   70   48   64   68   37   78   44   72   63
Klas Dahlbeck         CHA   D    -    30   6'3     207     56   50   120  33   44   46   71   67   72   67   73   76   53   51   74   10   83   41   70   63
Johan Motin           UFA   D    -    32   6'2     220     54   50   120  33   32   44   71   74   67   72   86   73   48   59   64   36   85   36   70   63
Jakob Stenqvist       UTI   D    -    24   6'2     170     58   50   120  49   46   40   67   63   65   52   64   85   68   50   69   56   70   45   65   63
Arvid Henrikson       LAV   D    -    24   6'3     207     51   50   120  49   49   45   62   65   52   71   71   70   71   58   69   50   75   47   59   63
Alexander Urbom       UFA   D    -    31   6'4     215     54   50   120  41   38   41   71   73   71   71   79   66   48   56   69   29   79   40   71   63
Stefan Warg           UFA   D    -    32   6'3     220     53   50   120  41   36   44   72   74   70   71   56   77   52   63   64   52   85   40   72   62
Linus Högberg         LHV   D    -    23   6'1     176     58   50   120  47   51   46   55   54   62   70   70   84   56   50   70   50   79   48   57   62
Kristoffer Gunnarsso  UFA   D    -    25   6'1     205     57   50   120  56   47   45   67   62   61   60   65   61   67   52   69   66   76   49   63   62
Jonathan Pudas        UFA   D    -    29   5'10    176     58   50   120  51   56   60   61   59   53   61   72   81   51   58   51   27   79   55   57   62
Filip Johansson       CHW   D    -    22   6'1     174     58   50   120  48   48   68   68   71   62   50   51   75   59   49   55   68   73   54   67   62
Filip Berglund        UFA   D    -    24   6'3     209     58   50   120  46   47   48   68   68   66   52   49   76   67   54   69   61   79   47   67   62
Carl Gunnarsson       UFA   D    -    35   6'2     196     56   50   120  39   43   44   71   76   62   73   50   83   44   58   74   10   84   42   69   62
Anton Andersson       SAR   D    -    23   6'3     216     57   50   120  47   63   46   65   59   65   62   67   67   67   50   54   67   77   52   63   62
Sebastian Walfridsso  Juni  D    -    23   6'1     194     52   50   120  47   45   49   68   69   60   55   83   80   50   53   48   40   78   47   65   61
Lukas Bengtsson       UFA   D    -    28   5'11    172     58   50   120  51   52   55   56   57   51   65   68   82   48   56   55   36   77   52   54   61
Lucas Ekestahl Jonss  SPR   D    -    26   6'0     165     58   50   120  65   40   48   53   52   62   49   62   72   70   51   68   52   83   51   55   61
Linus Nässén          UFA   D    -    23   6'0     162     58   50   120  48   50   47   56   58   62   66   56   87   67   51   50   57   72   48   58   61
Arvid Lundberg        UFA   D    -    27   6'1     192     55   50   120  44   45   55   59   61   55   58   76   88   49   52   52   33   86   48   58   61
Victor Berglund       PRO   D    -    22   6'0     165     58   50   120  48   47   46   59   51   61   50   64   76   67   47   70   76   73   47   57   60
Lucas Gustavsson      Draf  D    -    22   6'2     191     58   50   120  53   55   60   55   58   53   57   55   89   51   50   45   47   73   56   55   60
Hardy Häman Aktell    MIL   D    -    23   6'3     198     58   50   120  46   49   48   61   49   57   51   51   87   67   50   69   76   72   47   55   60
Niclas Andersén       UFA   D    -    34   6'1     207     57   50   120  37   28   29   70   68   66   64   65   74   48   51   61   19   73   31   68   59
Lars Lindlof          Draf  D    -    17   6'3     199     59   50   120  46   48   48   48   46   47   65   67   85   27   69   66   60   82   47   47   59
Emil Djuse            UFA   D    -    28   5'11    190     58   50   120  51   51   52   53   53   48   55   70   79   48   52   50   24   75   51   51   59
Jesper Pettersson     PRO   D    -    27   5'9     187     57   50   120  41   39   53   54   56   58   54   67   78   50   53   41   32   85   44   56   58
Calle Andersson       UFA   D    -    27   6'2     217     58   50   120  54   53   54   54   56   52   57   26   81   49   56   53   39   74   53   54   58
Anton Olsson          Juni  D    -    19   6'1     175     58   50   120  44   39   36   64   60   64   70   60   67   36   61   52   69   96   39   62   58
Petter Hansson        Juni  D    -    25   6'1     187     58   50   120  41   42   53   55   52   49   53   67   84   46   50   45   33   79   45   52   57
Kim Hedner            Draf  D    -    18   6'3     220     57   50   120  41   37   34   57   55   69   63   65   62   26   65   65   72   65   37   60   57
Jonatan Asplund       Draf  D    -    23   6'3     180     51   50   120  44   43   52   57   57   68   58   47   70   49   49   45   41   76   46   60   57
Andreas Soderberg     UFA   D    -    25   6'4     205     56   50   120  45   48   53   55   56   51   52   33   81   50   53   55   55   85   48   54   57
Alexis Binner         Draf  D    -    23   6'3     209     51   50   120  35   42   44   58   56   57   57   59   85   54   51   40   38   73   40   57   57
William Lindgren      Draf  D    -    23   6'4     209     51   50   120  36   41   42   59   59   61   59   43   79   49   52   51   48   70   39   59   56
William Lagesson      UFA   D    -    26   6'3     197     51   50   120  41   35   36   59   59   55   57   44   78   48   55   53   31   85   37   57   56
Lars-Bjorn Swanstrom  Draf  D    -    18   6'3     212     57   50   120  40   29   28   57   57   61   57   50   85   36   59   60   50   70   32   58   56
Tommy Wiklander       Draf  D    -    20   6'3     226     58   50   120  53   49   54   43   40   49   60   66   53   28   52   50   13   84   52   44   55
Philip Nyberg         Juni  D    -    25   6'3     189     58   50   120  47   47   53   50   51   46   55   36   69   50   58   47   21   77   49   49   55
David Westlund        UFA   D    -    27   6'3     207     51   50   120  42   41   41   59   55   55   57   45   61   50   51   54   35   85   41   56   55
William Simonsson     Draf  D    -    19   5'8     145     58   50   120  36   36   37   52   54   46   57   62   92   29   52   41   12   64   36   50   54
Samuel Ostrom         Draf  D    -    20   6'6     240     56   50   120  22   28   28   66   63   55   56   54   67   25   58   57   39   77   26   61   53
Axel Nyberg           Draf  D    -    18   5'6     128     56   50   120  29   45   43   56   54   20   53   55   87   35   55   25   37   57   39   43   52
Espen Grotenfelt      Draf  D    -    20   6'1     181     57   50   120  40   30   37   48   45   43   46   42   67   39   51   46   47   87   35   45   50
Elias Lindholm        CAR   C    RW   27   6'1     192     52   50   120  80   82   82   80   81   73   84   79   84   78   70   79   74   85   81   78   78
William Nylander      TOR   C    RW   25   5'11    190     53   50   120  82   82   82   74   77   59   83   83   79   84   68   71   45   84   82   70   76
Nicklas Bäckström     WAS   C    LW   34   6'1     213     52   50   120  78   84   84   77   79   66   88   48   74   84   72   82   36   79   82   74   75
Joel Eriksson Ek      VGK   C    LW   25   6'2     198     51   50   120  80   80   77   75   70   86   73   81   72   82   55   76   83   74   79   77   75
Jakob Forsbacka Karl  SJS   C    RW   25   6'1     184     57   50   120  76   78   77   77   77   68   77   77   75   78   67   77   78   79   77   74   75
Elias Pettersson      OTT   C    LW   23   6'2     161     58   50   120  78   79   77   76   76   72   79   78   80   74   54   75   99   72   78   74   75
Alexander Wennberg    CBS   C    LW   27   6'2     196     52   50   120  69   78   82   68   74   68   82   84   88   83   68   72   97   84   76   70   75
Victor Rask           CHI   C    LW   29   6'2     200     55   50   120  76   76   75   72   75   63   75   75   87   76   69   75   51   81   75   70   74
William Eklund        CBS   C    LW   19   5'10    173     53   50   120  77   79   78   76   77   58   77   77   88   77   56   55   52   57   78   70   73
Victor Ejdsell        ANA   C    LW   26   6'5     214     55   50   120  71   69   73   75   77   72   72   79   76   76   64   75   85   74   71   74   73
Oskar Sundqvist       STL   C    RW   28   6'3     209     55   50   120  73   73   75   76   75   72   75   87   74   64   62   75   76   82   73   74   73
Calle Jarnkrok        NAS   C    RW   30   5'11    186     55   50   120  77   76   75   75   75   69   75   63   80   77   65   76   48   78   76   73   73
Jonathan Dahlén       RFA   C    LW   24   5'11    176     57   50   120  76   73   76   76   76   54   77   62   83   78   58   64   76   68   75   68   72
Johan Larsson         UFA   C    LW   29   5'11    200     55   50   120  61   67   76   73   75   69   75   78   76   72   67   75   46   75   68   72   72
Jacob De La Rose      MON   C    LW   26   6'3     214     55   50   120  71   70   75   75   76   76   75   75   70   67   58   75   76   85   72   75   72
Nils Hoglander        FLA   C    RW   21   5'9     174     53   50   120  72   74   73   71   70   52   74   73   92   80   58   64   44   72   73   64   71
Mattias Elfström      RKF   C    LW   25   6'3     194     54   50   120  75   73   74   68   69   69   75   74   82   63   47   74   76   77   74   68   71
Lias Andersson        RFA   C    LW   23   5'11    198     55   50   120  77   77   78   74   73   53   79   73   75   76   53   60   84   74   77   66   71
Carl Soderberg        UFA   C    LW   36   6'3     216     55   50   120  73   70   75   75   75   64   68   79   75   71   54   73   10   79   72   71   71
Marcus Davidsson      NYI   C    LW   23   6'0     191     56   50   120  75   73   76   73   74   69   67   59   82   63   53   64   72   78   74   72   70
Kevin Stenlund        OTT   C    RW   25   6'4     210     54   50   120  72   52   74   72   72   76   65   60   80   75   54   74   75   77   66   73   70
Isac Lundestrom       TOM   C    LW   22   6'0     185     52   50   120  75   76   76   75   76   75   76   59   85   76   50   42   73   71   75   75   70
Simon Andersson       CBS   C    LW   20   5'11    168     53   50   120  76   77   71   72   72   49   73   73   88   74   49   45   65   70   74   64   69
Nikola Pasic          TOM   C    RW   21   5'11    181     53   50   120  71   75   72   69   73   50   73   73   85   72   57   44   40   80   72   64   69
Ludvig Rensfeldt      UFA   C    LW   30   6'3     198     55   50   120  62   52   63   72   74   67   73   76   74   67   65   70   35   85   59   71   69
Jacob Josefson        UFA   C    LW   31   6'1     195     55   50   120  55   62   64   77   74   64   66   72   80   76   58   75   26   79   60   71   69
Isac Andersson        HER   C    LW   20   6'0     194     51   50   120  75   77   75   69   69   66   75   75   74   76   47   40   75   72   75   68   69
Anton Lander          UFA   C    LW   31   6'0     184     55   50   120  54   58   63   71   71   70   71   73   75   83   68   67   27   72   58   70   69
Albin Grewe           HER   C    LW   21   6'1     185     55   50   120  73   71   74   73   70   69   71   69   78   76   48   40   76   72   72   70   69
Dennis Rasmussen      UFA   C    LW   31   6'3     205     55   50   120  57   53   55   74   73   67   70   76   76   66   63   69   35   79   55   71   68
Hampus Gustafsson     UFA   C    LW   28   6'4     200     59   50   120  56   64   70   60   70   59   70   72   76   53   59   70   71   84   63   63   67
Linus Lindström       STO   C    LW   24   6'0     165     52   50   120  71   68   65   52   56   64   55   73   84   59   53   72   74   61   68   57   66
John Dahlstrom        BNG   C    RW   25   6'0     189     59   50   120  49   49   70   53   64   63   67   61   92   70   53   70   68   75   56   60   66
Fredrik Händemark     ROC   C    LW   28   6'4     209     55   50   120  54   53   55   69   66   74   61   47   89   76   62   63   77   84   54   69   66
Axel Holmstrom        UFA   C    LW   25   6'0     219     59   50   120  50   58   68   65   52   63   70   68   82   68   55   70   69   75   58   60   66
Carl Persson          HER   C    LW   26   6'1     205     55   50   120  50   53   64   57   58   65   74   68   81   68   53   61   77   75   55   60   65
Oscar Bjerselius      SPR   C    LW   21   6'0     183     55   50   120  55   61   61   57   58   68   75   57   82   75   47   40   74   73   59   61   64
Lukas Vejdemo         UFA   C    LW   26   6'2     194     55   50   120  53   51   70   60   65   56   69   53   85   63   54   54   42   85   58   60   63
Emil Molin            UFA   C    LW   29   6'0     180     55   50   120  59   61   56   61   59   54   61   72   74   58   55   52   33   82   58   58   63
Theodor Niederbach    Juni  C    LW   20   5'10    157     52   50   120  68   60   59   54   56   40   62   61   81   64   49   47   53   83   62   50   61
Lukas Wernblom        ROC   C    LW   21   5'9     165     59   50   120  59   56   48   54   62   48   50   67   70   74   51   46   73   70   54   54   60
Linus Nassen          UTI   C    LW   21   5'11    185     53   50   120  52   62   53   55   55   52   56   52   82   74   49   42   65   71   55   54   60
Henrik Strandlund     Juni  C    LW   19   6'3     223     53   50   120  63   42   63   53   62   49   67   63   70   63   42   52   41   71   56   54   60
Emil Bemström         CLE   C    RW   22   5'11    177     51   50   120  63   55   63   54   57   50   56   55   70   73   49   41   44   73   60   53   60
Jacob Peterson        Juni  C    LW   22   6'0     165     59   50   120  58   46   48   60   57   47   59   39   85   63   50   48   42   72   50   54   59
Rickard Hugg          Draf  C    LW   23   5'10    179     52   50   120  48   49   55   51   51   43   61   58   90   54   53   38   22   75   50   48   58
Linus Olund           Juni  C    LW   24   5'11    185     53   50   120  52   55   54   50   49   45   53   47   92   59   52   41   41   77   53   48   58
Niklas Thorsen        Draf  C    RW   21   6'2     197     52   50   120  41   58   50   43   39   44   51   66   82   50   54   57   21   59   49   42   57
Niclas Adalsteinn     BAK   C    RW   21   6'4     212     53   50   120  53   64   45   40   40   40   67   50   75   53   51   64   40   91   54   40   57
Leon Bristedt         UFA   C    LW   27   5'8     180     53   50   120  52   59   57   45   46   41   59   57   68   58   52   45   44   85   56   44   57
Sven Tornqvist        Draf  C    -    19   6'2     222     54   50   120  52   54   55   41   32   55   39   49   56   54   59   76   40   77   53   42   56
Henrik Jägerhon       Draf  C    LW   19   6'4     197     54   50   120  54   53   54   35   38   52   44   57   49   54   64   63   44   84   53   41   56
Per-Olaf Hedstrom     Draf  C    -    18   6'1     202     52   50   120  43   68   52   35   44   35   53   56   60   53   57   54   12   60   54   38   55
Erik Thurell          Draf  C    RW   19   6'2     195     54   50   120  39   49   45   44   44   65   42   53   50   51   55   63   36   59   44   51   54
Olaf Nordengren       Draf  C    -    22   6'1     150     52   50   120  41   70   52   40   37   22   53   43   61   68   50   24   13   80   54   33   52
Ulf Nyman             Draf  C    LW   17   5'6     161     59   50   120  37   43   42   38   36   22   63   58   76   57   51   22   54   85   40   32   51
