AUSTRIA
Name                  Team  Pos  Alt  Age  Height  Weight  POT  CON  GRE  SH   PL   ST   CH   PO   HI   SK   EN   PE   FA   LE   SR   FI   IN   OF   DF   OA
Lubomir Zubaty        MAN   C    RW   21   5'11    179     55   50   120  75   75   69   77   67   51   75   77   66   74   64   40   40   84   73   65   69
Marek Viedensky       UFA   C    RW   31   6'4     210     59   50   120  54   56   60   73   72   67   68   61   79   70   60   72   30   79   56   70   68
Milos Roman           WIL   C    LW   22   6'0     188     53   50   120  52   52   52   67   55   66   56   72   81   73   45   73   72   73   52   62   64
Valentyn Fanfulik     TEX   C    RW   21   6'0     179     53   50   120  75   54   54   43   45   45   62   69   75   63   56   54   40   80   61   44   61
Robert Lucas          SJB   C    LW   21   6'0     207     55   50   120  46   46   46   66   70   56   64   57   59   61   58   56   40   70   46   64   60
Radovan Toman         Juni  C    -    22   6'2     195     53   50   120  45   55   50   39   47   41   57   55   64   60   60   59   19   59   50   42   57
Petr Musil            COE   C    RW   21   6'3     210     53   50   120  52   53   47   51   53   43   53   42   74   53   55   63   40   88   50   49   57
Lubomir Nickel        Juni  C    LW   18   6'4     213     53   50   120  53   47   38   54   44   52   53   53   77   55   54   58   16   64   46   50   57
Josef Kralikov        IOW   C    LW   20   6'4     230     54   50   120  54   54   53   42   41   63   42   54   51   44   63   63   48   92   53   48   56
Jeronym Otoupalik     Draf  C    LW   20   5'11    186     52   50   120  48   61   48   37   42   36   57   52   70   63   51   41   15   79   52   38   55
Slavomir Kerbr        Draf  C    LW   18   6'0     184     54   50   120  52   42   42   42   48   49   48   51   55   52   61   57   32   94   45   46   54
Artur Kraus           Draf  C    RW   24   6'3     226     54   50   120  38   38   33   39   45   64   45   65   52   52   59   60   34   69   36   49   54
Gabriel Damm          Draf  C    RW   19   6'1     190     54   50   120  47   43   44   39   38   40   44   44   50   58   63   48   39   98   44   39   52
Dominik Leibovic      Juni  C    RW   20   6'2     219     53   50   120  41   58   45   34   37   30   40   63   77   62   43   31   18   91   48   33   52
Benedikt Stadler      Draf  C    LW   19   5'6     136     53   50   120  46   44   43   39   41   16   42   39   79   44   58   23   11   45   44   32   49

SLOVENIA
Name                  Team  Pos  Alt  Age  Height  Weight  POT  CON  GRE  SH   PL   ST   CH   PO   HI   SK   EN   PE   FA   LE   SR   FI   IN   OF   DF   OA
Jan Drozg             WIL   RW   C    23   6'0     174     53   50   120  53   61   59   70   56   66   55   59   81   67   49   73   72   72   57   64   64
Sasha Halcsin         Draf  RW   -    21   5'11    180     53   50   120  52   45   50   47   41   37   54   53   71   36   63   39   21   61   49   41   54
Luka Gracnar          BAK   G    -    28   5'10    185     52   50   120  60   59   60   59   57   54   59   70   78   54   53   50   22   79   59   56   62
Blaz Gregorc          UFA   D    -    32   6'3     209     54   50   120  42   42   46   71   71   67   72   67   74   46   57   63   33   79   43   69   62
Anze Kopitar          CAL   C    LW   34   6'3     224     55   50   120  80   81   81   77   78   70   83   72   78   80   77   79   39   79   80   75   77
Lubor Jersak          Juni  C    RW   19   6'4     201     52   50   120  57   76   64   52   52   51   62   59   92   54   68   68   16   61   65   51   65

UKRAINE
Name                  Team  Pos  Alt  Age  Height  Weight  POT  CON  GRE  SH   PL   ST   CH   PO   HI   SK   EN   PE   FA   LE   SR   FI   IN   OF   DF   OA
Fila Dashkov          Draf  RW   C    21   6'1     188     53   50   120  50   42   62   41   40   45   63   68   63   38   58   54   11   66   51   42   56
Kasper Illsovich      Juni  RW   LW   20   6'0     155     53   50   120  44   27   31   25   38   32   30   53   85   43   42   24   19   76   34   31   46
Leonid Shalimov       LHV   LW   C    21   6'2     215     54   50   120  43   41   41   34   37   44   30   37   55   40   47   49   29   84   41   38   48
Vladimir Tkachev      UFA   C    LW   28   5'10    163     56   50   120  63   62   76   60   63   52   76   68   89   64   58   65   22   75   67   58   68
Oleksii Myklukha      Juni  C    -    19   5'11    160     53   50   120  53   63   67   57   61   52   51   67   89   40   53   58   27   76   61   56   62


