Name                  Team  Pos  Alt  Age  Height  Weight  POT  CON  GRE  SH   PL   ST   CH   PO   HI   SK   EN   PE   FA   LE   SR   FI   IN   OF   DF   OA
Topi Nättinen         UFA   C    LW   28   5'10    179     55   50   120  57   53   55   57   56   50   57   52   85   54   52   43   30   79   55   54   59
Sulo Karalahti        Draf  C    RW   20   6'1     177     53   50   120  56   62   61   34   33   33   53   75   67   61   63   54   10   72   59   33   58
Otso Klami            Juni  C    RW   19   6'3     213     52   50   120  51   52   49   46   46   48   51   52   91   53   59   58   17   81   50   46   58
Jarno Kyyro           Draf  C    -    21   6'1     201     53   50   120  63   57   61   35   37   33   63   48   79   62   59   52   14   95   60   35   58
Ilmo Jarvela          Draf  C    LW   17   6'2     205     52   50   120  48   77   62   33   35   34   54   57   83   50   53   63   11   85   62   34   58
Arvo Paananen         Draf  C    LW   19   5'7     151     53   50   120  53   57   52   52   48   25   66   69   90   52   65   27   13   82   54   41   58
Antti Suomela         UFA   C    LW   28   6'0     172     57   50   120  59   55   59   52   51   49   58   30   84   55   53   50   25   77   57   50   58
Antti Kalapudas       UFA   C    LW   25   6'0     161     53   50   120  54   56   56   48   49   45   52   53   90   51   52   45   35   72   55   47   58
Oliver Suni           Juni  C    LW   20   6'0     170     53   50   120  54   57   49   36   47   48   68   42   61   61   62   54   14   69   53   43   57
Reima Aalto           Juni  C    RW   21   6'1     185     54   50   120  52   57   63   43   36   44   43   60   51   57   53   48   46   77   57   41   55
Joonas Niemelä        Draf  C    LW   25   5'11    181     56   50   120  49   53   50   38   39   34   52   61   75   53   51   34   41   78   50   37   54
Risto Tuulari         Draf  C    LW   17   6'3     211     54   50   120  36   40   36   27   31   50   35   60   36   60   59   51   31   91   37   36   49
Miika Boberg          Draf  C    RW   17   6'3     199     53   50   120  42   42   35   27   33   34   45   57   51   55   43   58   12   72   39   31   49
