Name                  Team  Pos  Alt  Age  Height  Weight  POT  CON  GRE  SH   PL   ST   CH   PO   HI   SK   EN   PE   FA   LE   SR   FI   IN   OF   DF   OA
Xavier Parent         NAS   LW   RW   21   5'9     164     52   50   120  79   79   81   76   74   61   78   83   64   84   48   49   71   74   79   70   71
Paul Byron            UFA   LW   C    33   5'8     158     55   50   120  75   72   71   75   73   69   75   68   76   72   60   63   23   54   72   72   71
Neil Thompson         VAN   LW   -    22   6'0     197     52   50   120  77   80   78   72   71   69   77   79   62   74   58   57   40   65   78   70   71
Matthew Strome        LHV   LW   RW   23   6'4     206     53   50   120  71   71   72   69   73   68   73   73   75   76   52   75   75   76   71   70   71
Isaac Ratcliffe       RFA   LW   RW   23   6'6     200     54   50   120  73   73   73   71   74   71   74   69   73   80   49   74   69   81   73   72   71
Barclay Goodrow       UFA   LW   RW   29   6'2     215     55   50   120  60   56   73   75   76   73   75   64   76   77   67   75   76   82   63   74   71
Allan McShane         RFA   LW   C    22   5'11    190     55   50   120  75   75   74   73   74   53   77   70   90   61   58   61   74   76   74   66   71
Zack Stringer         LAV   LW   RW   19   6'2     196     55   50   120  73   75   73   75   76   74   77   61   76   67   47   61   75   89   73   75   70
Tom Pyatt             UFA   LW   C    35   5'11    188     55   50   120  56   51   60   73   75   67   75   79   75   79   63   72   24   72   55   71   70
Matt Lorito           UFA   LW   RW   31   5'9     170     56   50   120  67   70   71   67   67   63   71   81   86   58   65   58   33   79   69   65   70
Jonathan Thériault    PRO   LW   -    22   6'6     243     52   50   120  76   71   71   67   67   69   72   75   72   67   60   72   48   84   72   67   70
Cory Conacher         UFA   LW   C    32   5'8     180     56   50   120  71   73   75   69   73   62   75   78   68   61   58   65   22   75   73   68   70
Chris Terry           UFA   LW   RW   33   5'10    191     59   50   120  66   68   67   70   69   63   65   99   79   56   61   60   30   85   67   67   70
Chase Pearson         GRD   LW   C    24   6'2     189     54   50   120  70   69   71   73   70   69   74   71   62   72   58   74   75   76   70   70   70
Cameron Morrison      HAR   LW   C    23   6'2     200     54   50   120  72   71   72   70   70   70   74   71   71   74   53   71   75   72   71   70   70
Austin Wagner         UFA   LW   RW   24   6'1     178     59   50   120  69   70   70   67   70   63   70   83   76   66   54   70   69   85   69   66   70
Wyllum Deveaux        PRO   LW   RW   21   6'1     179     59   50   120  76   76   76   61   62   61   76   75   78   76   51   52   77   70   76   61   69
Shawn Matthias        UFA   LW   C    34   6'4     231     55   50   120  70   65   72   74   75   67   75   53   72   66   59   75   38   77   69   72   69
Sébastian Fleury      IOW   LW   RW   21   6'2     220     53   50   120  69   69   68   73   61   66   71   72   87   65   54   62   40   70   68   66   69
Nicolas Aubé-Kubel    LHV   LW   RW   25   5'11    187     55   50   120  74   64   72   58   57   53   70   75   77   77   60   75   76   79   70   56   69
Kole Lind             RFA   LW   RW   23   6'1     178     55   50   120  75   71   71   72   71   67   71   65   73   77   51   52   75   75   72   70   69
Kevin Roy             UFA   LW   C    28   5'9     170     56   50   120  73   73   72   61   59   54   73   86   81   76   58   54   62   83   72   58   69
Jordan Szwarz         UFA   LW   RW   30   5'11    200     59   50   120  56   53   70   70   70   69   70   89   74   58   63   70   45   79   59   69   69
Dylan Guenther        BAK   LW   C    19   6'1     170     51   50   120  77   75   76   76   73   74   72   77   55   71   43   52   48   86   76   74   69
David Pope            GRD   LW   RW   27   6'2     187     55   50   120  53   54   75   75   75   76   73   71   78   64   53   75   76   76   60   75   69
Daniel Catenacci      UFA   LW   C    29   5'10    196     59   50   120  70   71   70   68   70   53   70   67   83   53   63   70   71   81   70   63   69
Curtis McKenzie       UFA   LW   RW   31   6'2     205     59   50   120  65   61   70   70   70   74   70   67   61   65   64   70   53   74   65   71   69
Yan Pavel Laplante    UFA   LW   C    27   6'0     178     59   50   120  68   71   70   63   66   61   70   73   78   68   53   59   68   79   69   63   68
Tye McGinn            UFA   LW   RW   31   6'3     218     59   50   120  65   58   64   70   66   70   67   55   82   58   63   73   63   74   62   68   68
Samuel Blais          UFA   LW   C    25   5'10    205     56   50   120  55   53   59   69   65   54   73   64   88   73   63   78   77   72   55   62   68
Ryan Hamilton         UFA   LW   RW   37   6'2     219     59   50   120  59   54   55   71   62   68   64   90   75   57   65   72   53   74   56   67   68
Lance Bouma           UFA   LW   C    32   6'1     210     59   50   120  56   54   51   70   70   78   70   81   70   63   68   70   40   85   53   72   68
Kyle Clifford         UFA   LW   RW   31   6'2     211     59   50   120  53   51   70   70   70   75   70   84   56   65   66   70   65   85   58   71   68
Jansen Harkins        TOM   LW   C    24   6'1     182     55   50   120  52   74   54   55   74   66   76   70   82   65   67   74   76   73   60   65   68
Dwight King           UFA   LW   RW   32   6'4     232     55   50   120  66   52   58   75   74   70   64   67   83   53   65   75   48   78   58   73   68
Clarke MacArthur      UFA   LW   C    37   6'0     192     56   50   120  67   66   72   67   73   63   73   47   78   68   64   63   10   69   68   67   68
Carter Verhaeghe      PRO   LW   C    26   6'1     181     53   50   120  71   75   70   53   73   66   72   57   88   54   52   73   74   85   72   64   68
Brooklyn Kalmikov     BNG   LW   RW   21   6'0     152     53   50   120  71   71   71   63   62   58   73   72   78   73   51   63   73   78   71   61   68
Brayden Burke         TEX   LW   C    25   5'10    170     52   50   120  74   73   64   70   71   45   69   70   85   60   58   72   74   61   70   62   68
Zack Mitchell         UFA   LW   RW   29   6'1     184     59   50   120  58   59   70   69   67   63   68   48   77   69   61   70   70   84   62   66   67
Travis Barron         HAR   LW   RW   23   6'1     200     59   50   120  69   67   71   68   68   60   68   66   75   58   47   70   76   75   69   65   67
TJ Galiardi           UFA   LW   RW   34   6'2     185     59   50   120  51   49   51   74   72   73   74   68   75   59   64   68   35   77   50   73   67
Samuel Dove-Mcfalls   VGK   LW   RW   25   6'2     207     59   50   120  63   86   55   55   58   87   64   63   65   71   52   69   82   78   68   66   67
Remi Elie             UFA   LW   RW   27   6'1     210     54   50   120  60   52   76   65   72   64   68   59   79   60   64   73   75   76   62   67   67
Quinton Howden        UFA   LW   C    30   6'2     189     55   50   120  53   50   65   71   73   65   76   60   79   61   64   75   37   74   56   69   67
Nigel Dawes           UFA   LW   RW   37   5'8     190     56   50   120  76   73   74   62   65   54   76   67   75   58   56   55   25   75   74   60   67
Matthew Highmore      UFA   LW   C    26   5'11    181     59   50   120  67   67   70   68   70   47   68   65   76   67   55   66   71   76   68   61   67
Kyle Chipchura        UFA   LW   C    36   6'2     203     55   50   120  50   48   47   73   73   73   64   60   75   78   67   76   65   74   48   73   67
Josh Archibald        UFA   LW   RW   29   5'10    176     59   50   120  58   66   70   70   70   75   70   53   72   49   60   68   67   74   64   71   67
Jordan Caron          UFA   LW   RW   31   6'3     204     59   50   120  63   60   57   74   67   63   71   77   70   55   58   67   23   70   60   68   67
Jonah Gadjovich       MAN   LW   RW   23   6'2     209     55   50   120  66   62   66   63   60   61   66   61   82   76   52   66   64   73   64   61   67
Derek Grant           UFA   LW   C    32   6'3     206     59   50   120  48   44   48   73   73   71   70   65   79   80   62   71   30   65   46   72   67
Daniel Carr           UFA   LW   RW   30   6'0     193     59   50   120  71   58   65   70   68   57   70   75   80   56   56   64   44   76   64   65   67
Carter Ashton         UFA   LW   RW   31   6'3     215     59   50   120  59   54   58   68   70   73   70   74   64   70   57   66   55   85   57   70   67
Andrew Desjardins     UFA   LW   C    35   6'1     195     59   50   120  45   44   43   76   74   71   70   64   67   80   65   78   60   79   44   73   67
Tyler Popowich        CHW   LW   C    22   6'4     197     54   50   120  56   52   68   62   65   60   69   72   70   76   52   69   46   75   58   62   66
Rob Klinkhammer       UFA   LW   RW   35   6'3     214     59   50   120  54   48   48   73   66   75   72   52   76   61   64   76   45   79   50   71   66
Riley Stotts          ROC   LW   C    22   6'0     168     53   50   120  44   51   73   55   76   63   66   74   89   73   48   68   74   79   56   64   66
Luka Burzan           TOM   LW   C    22   6'0     185     55   50   120  73   69   73   55   57   66   74   67   78   73   51   41   76   73   71   59   66
Justin Kirkland       UFA   LW   RW   25   6'3     183     59   50   120  50   48   66   65   53   68   70   75   85   62   53   68   71   84   54   62   66
Daniel Jones          MIL   LW   -    21   6'5     205     53   50   120  71   61   60   69   59   59   75   76   67   59   56   55   40   72   64   62   66
Connor Bunnaman       UFA   LW   RW   24   6'1     207     59   50   120  49   50   53   69   70   62   68   60   88   69   56   70   68   76   50   67   66
Brett Murray          BEL   LW   RW   23   6'4     216     54   50   120  52   58   74   54   68   75   63   63   82   60   51   66   70   79   61   65   66
Alexandre Bolduc      UFA   LW   C    36   6'3     200     59   50   120  48   47   45   76   68   75   70   68   60   80   63   75   48   79   46   73   66
Alex Killorn          UFA   LW   C    32   6'2     205     55   50   120  70   69   66   65   67   63   67   35   77   64   60   70   11   82   68   65   66
Alex Dostie           UFA   LW   C    25   5'10    175     52   50   120  73   39   66   71   56   50   71   62   89   71   53   72   75   70   59   59   66
Adam Helewka          UFA   LW   RW   26   6'2     205     56   50   120  56   58   56   56   67   74   66   62   74   70   59   69   74   79   56   65   66
Zach Sill             UFA   LW   C    33   6'0     214     59   50   120  42   40   63   70   70   72   70   63   59   65   64   70   56   73   48   70   65
Stephen Halliday      LAV   LW   -    19   6'3     220     54   50   120  69   76   63   56   60   64   74   68   66   44   54   59   45   63   69   60   65
Matteo Gennaro        SYR   LW   C    25   6'2     187     59   50   120  49   48   70   70   53   71   50   59   84   73   52   70   75   77   55   64   65
Matt Mistele          UFA   LW   RW   26   6'2     190     59   50   120  46   59   66   63   60   66   70   66   71   66   51   70   70   76   57   63   65
Hudson Elynuik        BEL   LW   C    24   6'5     194     54   50   120  50   52   70   63   60   75   64   61   76   73   50   70   73   71   57   66   65
Garrett Wilson        UFA   LW   RW   31   6'2     199     59   50   120  43   45   66   69   70   76   66   51   73   56   62   70   30   74   51   71   65
Dryden Hunt           UFA   LW   RW   26   6'0     197     55   50   120  53   51   70   74   61   66   75   60   79   41   58   75   74   75   58   67   65
Dominic Turgeon       UFA   LW   C    26   6'2     200     59   50   120  70   40   65   64   68   40   68   74   88   39   60   70   70   83   58   57   65
D'Artagnan Joly       STO   LW   RW   23   6'3     181     53   50   120  69   50   63   55   72   69   61   60   75   63   52   73   72   77   60   65   65
Cameron Hughes        UFA   LW   C    25   5'11    160     52   50   120  49   64   69   52   71   51   69   70   78   63   52   71   72   71   60   58   65
C.J. Smith            UFA   LW   RW   28   5'11    181     55   50   120  54   53   56   70   74   53   63   79   70   71   54   55   59   77   54   65   65
Brad Malone           UFA   LW   C    32   6'2     207     59   50   120  49   48   65   70   70   73   70   52   60   73   60   70   60   74   54   71   65
Ben Thomson           UFA   LW   RW   29   6'4     210     59   50   120  55   45   65   67   66   68   63   73   55   68   62   70   70   79   55   67   65
Alexandre Fortin      UFA   LW   C    25   6'0     175     59   50   120  61   49   64   52   68   62   65   62   87   59   54   70   68   70   58   60   65
Steven Lorentz        UFA   LW   C    26   6'4     201     59   50   120  49   56   70   52   55   67   61   48   79   68   59   70   68   82   58   58   64
Serron Noel           BAK   LW   RW   21   6'5     200     54   50   120  65   64   65   59   60   61   61   64   68   63   50   66   64   71   64   60   64
Ryan Lomberg          UFA   LW   RW   27   5'10    190     59   50   120  72   48   58   60   66   48   58   62   65   75   54   70   75   84   59   58   64
Ryan Chyzowski        SDG   LW   RW   21   6'0     189     53   50   120  55   52   73   55   63   60   75   73   74   68   48   50   59   71   60   59   64
Parker Foo            RKF   LW   C    23   6'1     171     53   50   120  73   51   51   73   64   66   55   59   78   59   45   73   72   79   58   67   64
Matt Puempel          UFA   LW   RW   29   6'1     205     51   50   120  68   63   70   51   66   53   70   74   70   38   58   62   73   73   67   56   64
Matt Martin           COL   LW   RW   32   6'3     220     59   50   120  46   39   40   70   67   82   70   70   56   58   64   70   62   85   41   73   64
Keegan Kolesar        UFA   LW   RW   25   6'2     227     59   50   120  49   71   41   66   65   68   68   62   67   57   57   70   67   71   53   66   64
Dawson Leedahl        UFA   LW   RW   26   6'1     200     59   50   120  63   50   56   70   57   61   49   65   68   68   57   70   70   79   56   62   64
Cody McLeod           UFA   LW   RW   37   6'2     210     59   50   120  50   41   49   68   64   75   72   53   58   56   68   80   61   74   46   69   64
Brandon Hagel         BEL   LW   RW   23   6'0     160     55   50   120  53   52   63   55   57   67   56   68   76   73   56   67   76   78   56   59   64
Brandon Baddock       UFA   LW   C    27   6'3     215     59   50   120  48   47   70   62   63   73   67   68   63   59   55   70   70   79   55   66   64
Pierre-Cedric Labrie  UFA   LW   RW   35   6'3     226     59   50   120  41   40   42   72   67   75   65   69   52   60   62   74   62   84   41   71   63
Micheal Haley         UFA   LW   C    36   5'11    205     50   50   120  48   40   47   70   66   75   68   85   31   64   62   69   49   79   45   70   63
Martin Hamel          ONT   LW   C    21   6'0     203     55   50   120  75   45   45   54   64   59   54   69   90   64   56   51   40   67   55   59   63
Julien Nantel         UFA   LW   C    25   6'0     193     59   50   120  48   50   57   52   63   60   70   46   85   68   53   68   68   77   51   58   63
Joseph Garreffa       SYR   LW   C    22   5'7     170     53   50   120  55   56   57   71   65   40   60   70   89   63   50   60   72   74   56   58   63
Jeremiah Addison      HAR   LW   RW   25   6'0     188     55   50   120  43   42   75   48   68   50   70   64   77   58   58   75   76   79   53   55   63
Giovanni Fiore        SDG   LW   RW   25   6'1     194     51   50   120  72   40   66   58   63   49   64   72   75   47   57   71   72   73   59   56   63
Deven Sideroff        SYR   LW   RW   25   6'0     179     59   50   120  72   48   48   59   69   62   52   50   90   56   52   70   75   82   56   63   63
Dave Dziurzynski      UFA   LW   C    32   6'3     215     59   50   120  51   46   46   72   62   78   62   64   45   60   59   72   61   79   47   70   63
Clark Bishop          CHA   LW   C    26   6'0     194     59   50   120  64   64   70   46   60   48   67   61   76   49   55   70   68   84   66   51   63
Carson Focht          RKF   LW   C    22   6'0     178     59   50   120  69   49   48   53   51   60   67   67   65   68   50   70   70   75   55   54   63
Xavier Simoneau       MIL   LW   RW   20   5'8     173     53   50   120  55   70   58   65   48   52   61   74   77   63   48   40   67   72   61   55   62
Tyrell Goulbourne     LHV   LW   C    28   6'0     200     59   50   120  40   47   53   70   70   63   68   70   42   62   51   70   69   77   46   67   62
Troy Bourke           UFA   LW   RW   28   5'10    175     59   50   120  52   68   70   66   62   40   62   35   70   53   54   69   70   84   63   56   62
Spencer Smallman      UFA   LW   RW   25   6'0     200     59   50   120  43   48   68   44   57   61   70   48   73   65   57   70   70   85   53   54   62
Sam Vigneault         UFA   LW   C    26   6'5     203     59   50   120  49   48   58   52   55   66   54   57   75   65   54   70   71   74   51   57   62
Michael Bunting       UFA   LW   RW   26   5'11    197     59   50   120  47   54   51   68   57   48   57   68   82   59   52   63   73   84   50   57   62
Liam O'Brien          UFA   LW   C    27   6'1     215     59   50   120  44   49   58   63   56   63   56   61   61   68   63   70   68   75   50   60   62
Kurtis Gabriel        UFA   LW   RW   29   6'4     211     59   50   120  46   70   71   52   50   64   52   43   56   64   60   73   76   83   62   55   62
Joshua Lawrence       Juni  LW   C    20   5'10    165     53   50   120  56   63   57   54   52   45   65   71   77   59   49   61   48   75   58   50   62
Jayden Halbgewachs    CLE   LW   C    25   5'8     161     53   50   120  50   51   54   54   55   52   56   64   92   72   50   61   74   76   51   53   62
Bokondji Imama        ONT   LW   RW   25   6'1     221     59   50   120  49   50   64   44   70   52   67   62   67   57   56   70   71   85   54   55   62
Zachary Okabe         RKF   LW   C    21   5'9     161     53   50   120  54   55   50   52   52   47   73   73   82   48   43   65   40   93   53   50   61
Ross Johnston         UFA   LW   RW   28   6'5     235     59   50   120  66   44   51   58   42   70   63   56   51   67   57   69   70   84   53   56   61
Mackenze Stewart      UFA   LW   D    26   6'3     240     59   50   120  56   48   64   50   51   66   51   62   62   62   54   70   76   77   56   55   61
MacAuley Carson       Draf  LW   RW   23   6'0     211     59   50   120  58   53   57   54   60   57   52   74   77   51   52   49   37   71   56   57   61
Jake Neighbours       Juni  LW   -    20   5'11    201     53   50   120  69   68   61   43   51   48   63   70   70   35   61   54   21   90   66   47   61
Griffen Molino        UFA   LW   C    28   5'11    171     59   50   120  50   49   62   56   70   48   58   32   78   75   58   58   68   73   53   58   61
Yannick Veilleux      UFA   LW   RW   29   6'2     206     59   50   120  44   45   43   59   56   59   66   68   74   54   56   59   54   77   44   58   60
Mitchell Moroz        UFA   LW   RW   27   6'2     214     59   50   120  49   50   69   53   64   61   56   48   51   57   58   69   70   74   56   59   60
Mason Shaw            IOW   LW   C    23   5'9     180     52   50   120  72   49   51   68   55   49   66   69   67   39   54   53   71   77   57   57   60
Aidan Muir            UFA   LW   RW   26   6'3     182     59   50   120  54   50   53   62   59   53   58   65   67   50   52   58   16   85   52   58   60
Nick Tarnasky         UFA   LW   C    37   6'2     230     50   50   120  37   30   32   69   53   73   67   77   46   55   56   82   43   82   33   65   59
Jaret Anderson-Dolan  MAN   LW   C    22   5'11    188     55   50   120  55   54   57   55   56   40   56   47   81   63   53   56   55   71   55   50   59
Jack McBain           CHW   LW   C    22   6'3     197     55   50   120  53   52   57   50   56   48   56   53   77   47   56   56   75   70   54   51   59
Braden Christoffer    UFA   LW   C    27   5'10    187     59   50   120  50   49   56   54   58   51   58   38   55   72   60   63   70   75   51   54   59
Luke Gibson           BRG   LW   -    20   6'2     218     53   50   120  52   54   55   43   54   47   54   54   90   36   52   59   26   83   53   48   58
Joel Teasdale         SAR   LW   C    23   5'11    190     59   50   120  44   46   48   52   51   49   51   52   89   60   52   50   70   76   46   50   58
Skyler Mckenzie       UFA   LW   C    24   5'8     154     53   50   120  59   53   56   38   40   33   61   87   74   55   51   38   33   71   56   37   57
Ryan Hill             Juni  LW   C    19   5'10    186     53   50   120  54   53   59   43   43   49   63   57   78   43   51   43   21   74   55   45   57
Rich Clune            UFA   LW   C    35   5'10    207     59   50   120  43   37   39   72   57   66   75   27   38   54   59   70   26   85   39   65   57
Parker Kelly          SPR   LW   C    22   5'10    170     59   50   120  46   71   42   45   56   41   44   40   70   64   48   60   59   74   53   47   57
Kyle Crnkovic         Juni  LW   C    19   5'7     168     53   50   120  53   48   55   51   55   33   70   60   64   44   62   47   13   88   52   46   57
James Malm            Juni  LW   RW   22   5'9     178     53   50   120  51   55   60   36   39   38   57   76   80   52   49   39   36   71   55   37   57
Dovar Tinling         Juni  LW   C    19   5'11    165     53   50   120  60   43   47   46   46   45   60   71   62   30   62   64   13   81   50   45   57
Brett Seney           UFA   LW   RW   26   5'9     156     53   50   120  53   58   59   45   44   39   66   56   70   50   51   44   31   82   56   42   57
Arnaud Durandeau      LAV   LW   RW   23   5'11    175     53   50   120  52   54   55   47   50   49   71   40   87   55   46   40   51   85   53   48   57
Paul Primeau          Draf  LW   RW   17   6'5     222     53   50   120  55   55   59   30   35   31   53   59   87   31   61   62   10   82   56   32   56
Kyle Crnkovic         Juni  LW   RW   20   5'9     165     58   50   120  58   62   57   44   38   36   59   51   89   59   48   22   37   75   59   39   56
Ethan Keppen          Juni  LW   -    21   6'2     205     54   50   120  61   53   53   50   48   60   55   50   42   42   53   59   46   68   55   52   56
Charles L'Heureux     Juni  LW   C    18   5'10    177     52   50   120  49   71   55   47   43   37   54   48   84   37   54   41   18   62   58   42   56
Brantt Wakaluk        Draf  LW   C    17   5'7     136     53   50   120  53   42   51   53   53   22   65   61   91   33   69   27   13   86   48   42   56
Alex Gallant          UFA   LW   C    29   6'0     185     59   50   120  30   31   32   60   50   63   53   78   45   55   58   65   61   73   31   57   56
Xavier Francoeur      Draf  LW   -    18   6'3     224     55   50   120  46   40   41   45   48   45   62   61   78   30   51   58   15   76   42   46   55
Keith Wainwright      Draf  LW   RW   18   6'1     188     53   50   120  46   47   51   39   41   44   63   64   75   35   55   46   13   72   48   41   55
Kale Howarth          UFA   LW   C    24   6'5     201     59   50   120  48   48   46   48   49   43   50   39   70   55   51   51   37   78   47   46   55
Jackson Leppard       Juni  LW   RW   22   6'1     200     53   50   120  61   55   53   49   36   39   57   51   72   55   47   37   29   70   56   41   55
Doug Burke            Draf  LW   C    19   6'1     205     53   50   120  43   53   55   41   35   39   60   65   72   32   53   56   11   58   50   38   55
Derian Roecken        Draf  LW   RW   18   6'2     204     53   50   120  49   42   52   39   41   41   60   56   83   23   61   59   13   57   47   40   55
Samuel Roy            Juni  LW   RW   18   6'5     214     52   50   120  50   62   50   35   47   39   57   55   74   29   53   51   15   60   54   40   54
Martin Kruse          Draf  LW   C    19   6'2     195     53   50   120  45   35   43   40   42   42   53   64   77   33   64   59   12   81   41   41   54
Kirk Walz             Juni  LW   C    20   5'11    188     53   50   120  54   51   52   45   41   37   53   55   88   27   58   37   16   76   52   41   54
Jay O'Connell         Draf  LW   RW   17   6'4     226     52   50   120  40   64   52   35   41   42   55   57   65   29   59   63   12   68   52   39   54
Frédéric Legault      Draf  LW   C    20   6'3     225     53   50   120  49   39   47   44   34   36   53   48   88   35   62   61   12   84   45   38   54
Tony Elik             Juni  LW   -    20   5'8     179     53   50   120  48   51   54   47   39   38   54   52   66   37   55   36   16   85   51   41   53
David Johnson         Juni  LW   C    20   5'10    193     54   50   120  56   48   60   47   40   45   50   62   40   27   64   40   38   60   54   44   53
Renaud Grignon        Draf  LW   C    18   6'1     192     53   50   120  43   37   49   36   40   35   55   58   88   21   56   53   11   73   43   37   52
Sylvain Laberge       Draf  LW   C    17   6'3     205     51   50   120  53   31   39   34   34   33   46   48   82   31   52   61   10   73   41   33   51
Philippe Laflamme     Draf  LW   C    23   6'1     180     53   50   120  40   48   48   33   36   33   59   64   62   22   59   47   10   79   45   34   51
Matthew Swessey       Draf  LW   -    18   5'11    188     51   50   120  70   39   49   29   34   31   61   57   65   22   53   39   11   69   52   31   51
Benoît Labelle        Draf  LW   C    19   6'0     196     52   50   120  38   50   50   35   34   39   51   45   73   22   64   53   14   89   46   36   51
Kirk Oswald           Draf  LW   C    17   6'0     189     51   50   120  54   40   49   33   28   27   51   54   74   25   53   51   12   88   47   29   50
Mattias Beaulieu      Draf  LW   RW   21   6'3     215     53   50   120  43   33   43   40   32   34   40   54   72   25   49   55   18   68   39   35   49
Martin Anctil         Draf  LW   C    21   5'11    183     53   50   120  42   44   43   43   41   31   44   44   62   35   52   41   20   69   43   38   49
Lance Wright          Draf  LW   C    17   5'11    201     51   50   120  56   40   39   32   28   29   57   62   50   34   53   42   13   62   45   29   49
David Clancy          Draf  LW   RW   20   5'8     152     51   50   120  53   40   48   31   28   29   48   37   73   33   60   38   15   72   47   29   49
Todd Turner           Draf  LW   -    20   5'11    185     53   50   120  44   42   42   31   30   28   41   56   87   34   41   31   10   77   42   29   48
Scott Weston          Draf  LW   C    21   5'11    193     50   50   120  49   42   49   43   44   33   49   59   15   32   50   39   63   77   46   40   48
Renaud Brisset        Draf  LW   -    19   6'2     184     52   50   120  34   49   44   27   24   28   40   46   85   39   36   46   15   89   42   26   48
Patrice Brochu        Draf  LW   C    19   6'1     139     51   50   120  51   36   45   36   28   21   49   50   67   39   61   24   23   66   44   28   48
Erick Herreman        Draf  LW   C    20   6'3     210     55   50   120  45   35   44   31   34   31   45   45   91   30   39   37   17   60   41   32   48
Mark Beddoes          Draf  LW   C    21   6'0     189     54   50   120  36   42   42   30   36   40   39   45   49   24   58   43   29   57   40   35   47
Jason Brown           UFA   LW   RW   21   6'0     191     50   50   120  41   38   43   40   41   43   46   44   14   40   41   54   72   72   40   41   47
Chris Gallone         Draf  LW   C    17   6'1     177     53   50   120  40   45   53   28   22   28   46   45   55   32   46   45   10   80   46   26   47
Jay Howieson          Draf  LW   -    17   6'5     237     50   50   120  37   31   42   37   39   58   39   40   18   33   42   67   67   68   36   44   46
Jason Esche           Draf  LW   C    17   6'1     188     50   50   120  37   31   40   37   34   45   38   37   16   34   41   45   72   84   36   38   43
Devan Sheppard        Draf  LW   C    18   5'11    173     53   50   120  35   29   25   27   24   16   46   45   84   26   39   27   11   84   29   22   43
Jody Smith            Draf  LW   C    20   6'1     192     51   50   120  32   20   31   29   21   21   42   29   79   29   32   27   15   81   27   23   40
Matthew Murray        PIT   G    -    27   6'4     178     50   50   120  82   81   81   81   82   81   81   81   78   82   70   80   34   79   81   81   78
Carey Price           DET   G    -    34   6'3     216     50   50   120  82   81   80   80   82   80   80   78   80   84   71   80   36   79   81   80   78
Brian Elliott         PHI   G    -    37   6'2     209     57   50   120  78   78   77   79   77   79   77   99   77   76   72   77   36   79   77   78   78
Martin Jones          SJS   G    -    32   6'4     190     58   50   120  80   79   78   78   79   79   78   78   77   80   73   78   25   79   79   78   77
Cam Talbot            EDM   G    -    34   6'3     205     57   50   120  79   77   77   78   77   77   77   80   76   75   71   77   35   78   77   77   76
Braden Holtby         WAS   G    -    32   6'2     217     59   50   120  80   81   79   79   79   81   79   57   76   78   71   74   39   85   80   79   76
Malcolm Subban        BUF   G    -    28   6'2     200     58   50   120  78   78   78   78   78   78   78   78   72   79   61   74   32   84   78   78   75
Louis Domingue        UFA   G    -    30   6'3     210     54   50   120  75   76   75   74   74   75   75   89   73   75   69   73   17   83   75   74   75
Jake Allen            PIT   G    -    31   6'2     195     57   50   120  77   77   77   77   77   77   77   71   78   78   68   75   38   85   77   77   75
Darcy Kuemper         UFA   G    -    31   6'5     212     55   50   120  74   76   75   74   73   75   74   90   77   77   67   72   30   79   75   74   75
Carter Hart           PHI   G    -    23   6'2     180     57   50   120  77   76   77   77   77   77   78   78   77   77   62   76   40   73   76   77   75
Taylor Gauthier       CHI   G    -    21   6'0     164     50   50   120  80   80   80   79   80   73   80   80   78   80   44   64   40   74   80   77   74
MacKenzie Blackwood   NJD   G    -    25   6'4     225     57   50   120  78   78   78   78   78   79   79   78   75   78   59   56   32   79   78   78   74
Jonathan Bernier      DET   G    -    33   6'0     185     55   50   120  77   75   75   77   75   76   75   69   74   73   68   75   33   72   75   76   74
Aaron Dell            SJS   G    -    32   6'0     205     55   50   120  77   75   76   76   75   77   75   70   74   73   66   75   23   76   76   76   74
Zachary Fucale        MON   G    -    26   6'2     185     54   50   120  75   75   75   76   75   74   75   75   78   74   60   73   40   78   75   75   73
Chad Johnson          UFA   G    -    35   6'3     205     54   50   120  75   74   74   74   75   74   74   74   75   72   63   67   36   79   74   74   73
Angus Redmond         ANA   G    -    26   6'2     192     53   50   120  75   74   75   74   75   74   74   81   76   74   54   67   40   73   74   74   73
Tristan Jarry         UFA   G    -    27   6'2     194     55   50   120  74   75   75   75   74   75   74   58   74   76   61   67   35   84   74   74   72
Michael McNiven       CHI   G    -    24   6'1     214     53   50   120  74   73   73   72   73   72   72   73   76   74   55   73   40   75   73   72   72
Michael DiPietro      VAN   G    -    22   6'0     200     55   50   120  76   75   76   75   76   74   76   75   76   76   50   59   40   71   75   75   72
Landon Bow            SAR   G    -    26   6'4     210     54   50   120  76   76   75   76   75   75   75   68   74   76   56   66   40   73   75   75   72
Ken Appleby           UFA   G    -    27   6'4     210     53   50   120  74   73   75   74   74   74   73   67   75   73   62   73   40   77   74   74   72
Jean-Francois Bérubé  UFA   G    -    30   6'1     177     53   50   120  75   72   75   74   75   74   71   66   78   72   61   73   31   73   74   74   72
James Reimer          UFA   G    -    34   6'2     217     55   50   120  74   69   75   74   72   77   75   75   70   70   62   71   31   81   72   74   72
Evan Fitzpatrick      NJD   G    -    24   6'3     206     55   50   120  74   76   76   75   75   75   76   74   75   77   51   65   40   77   75   75   72
Evan Cormier          BNG   G    -    24   6'3     200     53   50   120  75   74   73   73   73   72   74   70   78   72   50   73   40   77   74   72   72
Eric Comrie           MAN   G    -    26   6'1     175     53   50   120  73   73   73   75   75   73   66   65   79   75   62   73   40   78   73   74   72
Connor Ingram         TEX   G    -    25   6'1     204     53   50   120  73   75   73   75   73   74   73   69   78   74   56   69   40   82   73   74   72
